Plicr1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Plicr1
PosplRSB12_1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/PosplRSB12_1
PosplRSB12_1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/PosplRSB12_1
Galma1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Galma1
Galma1_GeneCatalog_genes_20110628.gff.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Galma1
Galma1.filtered_proteins.FilteredModels2.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Galma1
Pilcr1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pilcr1
Pilcr1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pilcr1
Hydpi2_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Hydpi2
Hydpi2_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Hydpi2
Sphst1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Sphst1
Sphst1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Sphst1
Pismi1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pismi1
Pismi1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pismi1
Pisti1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pisti1
Pisti1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pisti1
Sebve1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Sebve1
Sebve1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Sebve1
Pirin1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pirin1
Pirin1_GeneCatalog_genes_20111203.gff.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pirin1
Sclci1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Sclci1
Sclci1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Sclci1
Tulca1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Tulca1
Tulca1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Tulca1
Amath1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Amath1
Amath1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Amath1
Fompi3_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Fompi3
Fompi3_FilteredModels2_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Fompi3
Amamu1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Amamu1
Amamu1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Amamu1
Hebcy2_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Hebcy2
Hebcy2_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Hebcy2
Daequ1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Daequ1
Daequ1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Daequ1
Fishe1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Fishe1
Fishe1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Fishe1
Cerun2_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Cerun2
Cerun2_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Cerun2
Neole1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Neole1
Neole1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Neole1
Laesu1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Laesu1
Laesu1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Laesu1
Polar1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Polar1
Polar1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Polar1
Pycco1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pycco1
Pycco1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pycco1
Sissu1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Sissu1
Sissu1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Sissu1
Trima3_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Trima3
Trima3_FilteredModels2_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Trima3
Ompol1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Ompol1
Ompol1_GeneCatalog_genes_20130516.gff.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Ompol1
Ompol1.filtered_proteins.ExternalModels.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Ompol1
Ricme1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Ricme1
Ricme1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Ricme1
Cylto1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Cylto1
Cylto1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Cylto1
Antsi1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Antsi1
Antsi1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Antsi1
Volvo1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Volvo1
Volvo1_GeneCatalog_genes_20130703.gff.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Volvo1
Copci_AmutBmut1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Copci_AmutBmut1
Copci_AmutBmut1_FrozenGeneCatalog_20160912_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Copci_AmutBmut1
Triab1_1_AssemblyScaffolds.fasta.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Triab1_1
Triab1_1_FilteredModels1_deflines.gff3.gz	/media/jorge/Plateado/FUNGAL_GENOMES/JGI_2020-11-07/DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Triab1_1
